,Tweet,Label
907,"@KAKA @CBF_Futebol He led @acmilan to win the 2007 #ClubWC and was awarded the Golden Ball as the best player of the competition. 🏆

https://t.co/RnUTJ1GhVr",Sports
908,"It's @KAKA's birthday! 🎂

@CBF_Futebol's #FIFAWorldCup and #ConfedCup winner turns 4⃣0⃣. 

Parabéns! 🥳

https://t.co/aMNGJTDNfX",Sports
909,"Today is Earth Day. FIFA is very aware of its responsibility to preserve not only the beautiful game, but also our beautiful planet. 🌍

#EarthDay2022",Sports
910,"""Meeting this group &amp; hearing their stories creates a network we are all able to learn from. Inspiring other women in the future and supporting them on their leadership journey. That’s really important, not just in football but in society as well.""

@AngelaPlatt10 of @IrishFA. 💪",Sports
911,"“This is a new chapter for me in my career. I am ready to elevate myself on my journey as a strong leader not only in women's football but anywhere in the world.""

@sainey_s after the 🇬🇲 women's football coordinator attended the FIFA-UEFA Women in Football Leadership Programme.",Sports
912,@DragoonsFc Touch. Bang. Well played Enrico. https://t.co/Mx1lhlImE0,Sports
913,"@AlbzSFC @ReeceDSport How about this one? 😱
https://t.co/KvLncg6Ue2",Sports
914,"Thumping volleys
Acrobatic bicycle kicks
Audacious Lobs

How about a silky passing move for a #Puskas contender?

@LFC were on 🔥 at Anfield last night.

https://t.co/ROZSjXuejz",Sports
915,❤️,Sports
916,"Happy 5⃣0⃣ Birthday to 🇧🇷🧙‍♂️ @RIVALDOOFICIAL 

https://t.co/GceZiMM8Ew",Sports
917,"🤔❓👤

🔍 Can you identify this player?

⚽️ Need a hint? Big game looms ahead this evening. https://t.co/6gh7wFISLG",Sports
918,"It's been six years since these goals lit up the U17 Women's World Cup in Jordan. Time flies.

Happy Birthday @deynac18. It's been great to follow your journey. 🎂🇻🇪✨ 

https://t.co/5JeSo1LD1E",Sports
919,"🎉 Happy 3⃣0⃣th  birthday to 2016 #OlympicFootball gold medal winner and one of the true greats, Dzsenifer Marozsan 🎂 🇩🇪

#HBD | @DFB_Frauen 
https://t.co/3Px7a8khuB",Sports
920,@Sarahkeys78 Was our pleasure Sarah. Give the little man our very best wishes. 🤗,Sports
921,"Happy Easter to everyone celebrating today 🐣 

Who is giving away Easter eggs to fans?  🎩😎🤔 https://t.co/wsV7I4j017",Sports
922,"We love sharing magical goals from around the world. This one is special.

Ryley's parents were told when he was born that he'd never walk. What an incredible little boy. 😍🌟",Sports
923,"@colos256 👍 
https://t.co/L5GrztWesD",Sports
924,"With ⚽️⚽️⚽️ today, @Cristiano has scored 20+ club goals for the 16th consecutive season, and his 60th career hat-trick. 🎩 🪄

Aged 37, he's still raising the bar 💪 

Stats @OptaJoe https://t.co/fagDooK1eI",Sports
925,@AndrewHaigh Class. Really hope it reaches him.,Sports
926,"""Football's power to bring people together remains undiminished.""

If you are going to a game today, take a moment to think of Pete. 

Being with special people in a stadium on a match day...hard to beat. 

https://t.co/J13FJyfOK1",Sports
927,"🇩🇪  WNT Achievements 👩⚽️:

2x Women's World Cup 🥇
1x Olympic 🥇
8x European 🥇
Unbeaten in away qualifiers since 17 June 1998

This week, @FSSrbije celebrated a 3-2 #FIFAWWC qualifying victory. Special. 🇷🇸👏
 
#FridayFeeling 

https://t.co/aXDYBUWFd8",Sports
928,"#OnThisDay in 2009, @Cristiano Ronaldo scored with this stunning strike for a goal that would win the first-ever FIFA #Puskas Award⚽️🥅🇵🇹
https://t.co/NG5rt3C0LK",Sports
929,"“Football constantly develops. We’ve got to incorporate new ideas to have a positive impact.”

FIFA’s Coaching Development team joined up with technical experts from all six confederations in Dubai, with the aim of raising standards of coaching development across the world.",Sports
930,"Feliz aniversário @SantosFC!  🎂🤍🖤 

#Santos110 https://t.co/FBoZovQOs7",Sports
931,"Many of you are sharing your personal memories. 

For millions, it is this 1990 World Cup goal.

Into injury time, @FCFSeleccionCol needed a goal to draw the game and avoid elimination from the group stage. Then this happened... 🇨🇴💔

https://t.co/Mz8syMxLZ5",Sports
932,"We join together with many in the world of football to remember Freddy Rincon. 

Our sincere condolences go to his loved ones, former teammates and fans from the clubs he played for, and of the @FCFSeleccionCol national team who he represented at three World Cups.

Rest in Peace. https://t.co/tJGTAKdnNm",Sports
933,"Training Ground corner you say? 🚀🎯🐷

Step forward @raphaelveiga23 🤩

Could this be on the next #Puskas list? 🤔

https://t.co/6cnUlMZ1kt",Sports
934,@katiemullan11 @NorthernIreland @BBCSPORTNI 💚,Sports
935,@stotty_13 @NZ_Football @TheMatildas @MarkHughesFdn 💝,Sports
936,"#FootballForSchools is run by FIFA, in collaboration with @UNESCO, aiming to contribute to the education, development and empowerment of millions of children. 

FIFA Foundation CEO @youridjorkaeff, @juliasimic &amp; two @thekfa legends have visited Mongolia to promote its values. 🇲🇳",Sports
937,"A contender?

✅ or ❎",Sports
938,"𝗪𝗮𝘁𝗰𝗵 . 𝗦𝘁𝗿𝗲𝗮𝗺 . 𝗙𝗿𝗲𝗲

Introducing #FIFAPlus: your new home for football ✨

Watch or stream for free thousands of live matches per month, stories from your favourite footballers, and the biggest archive of World Cup matches 👉 https://t.co/EO11dasOum https://t.co/h4vm0z3PqJ",Sports
939,"The 2023 @FIFAWWC co-hosts will shortly kick off a second friendly international match in Canberra.

After the game, one of Aivi Luik's @TheMatildas opponents will shave her head. Having already raised an incredible $30,000 @MarkHughesFdn.

This is why.
https://t.co/BE6tfAJN8c",Sports
940,ONE HUNDRED AND EIGHTY NINE 🤯,Sports
941,"The latest episode of Living Football looks back on an action-packed week in Doha. 

Plus, we speak to lobbyists &amp; experts in international workers’ rights. Who provide an overview of progress achieved to date, and highlight further work to continue during &amp; beyond the World Cup.",Sports
942,"""We want to become better every single day. We have huge ambitions and a huge country. 

“You want to compete with bigger countries. That’s why we come to the office every single day, and what we are working towards.""

🗣 Earnie Stewart on @ussoccer's Talent Development plan 🇺🇸",Sports
943,"Great strike. Coolest of celebrations.

Get in Ernie!",Sports
944,He enjoyed that! 🕺,Sports
945,"To learn more about a man they called O Mágico, we spoke to his admirers and some of the game's greats, following his crowning glory at the FIFA Futsal World Cup in Lithuania. 🇵🇹🏆👑

📰 https://t.co/ZXZXP78RDY https://t.co/y26uR1kpRU",Sports
946,"One of the best Futsal players ever, has finally retired from @selecaoportugal.

His final match was stopped after 10 minutes (his shirt number) as a video was played, and tifo revealed. 

Obrigado @ricardinho10ofi 

https://t.co/DExwjehvPR",Sports
947,"""Mamma Mia, Mamma Mia.""",Sports
948,"@EriskayFC ""If you can't play football on a wee bumpy pitch..."" 

Timeless video 😍",Sports
949,"Only one player, male or female has now scored more goals in international football history for England. 

Congratulations @ellsbells89. 

📸 @Lionesses https://t.co/1Rt7m758j5",Sports
950,@Sudamericana @BarcelonaSC @fifacom_es 😁 https://t.co/zTAcXlio3J,Sports
951,"How about this 🚲 from 🇹🇭 ? 

🤩

https://t.co/lp0Ja0MGXW",Sports
952,"Naughty, naughty, very naughty Kitu Díaz 👏

#Puskas worthy? 🤔

https://t.co/ba0uiU4iXJ",Sports
953,@VfLBochum1848EN Class from everyone involved. 👏,Sports
954,"2023 #FIFAWWC co-hosts 🇦🇺 vs. 🇳🇿 

0-1 at HT ⚽️😲",Sports
955,"@AdejareAdebiyi Hi Adejare. We shared it via @CanalFootClub - we'll keep an eye on the club channel tomorrow. It's so good, we'll be happy to post it twice.",Sports
956,"Incroyable! One for the #Puskas list 🤩

https://t.co/e2vxXED2sf",Sports
957,"The partnership is committed to:

• Ensuring the FIFA World Cup Qatar 2022 is a healthy and safe event;
•Using the event as a platform to promote healthy lifestyles;
•Creating a blueprint to protect and promote health at future mass gatherings. 

📰👉 https://t.co/535usR6pnk https://t.co/v7P5IB1LiZ",Sports
958,"Happy #WorldHealthDay!

Last week, we confirmed how together with @WHO, the State of Qatar &amp; @roadto2022news, FIFA will deliver a range of measures to protect &amp; promote health around this year's #WorldCup. #HealthForAll.

https://t.co/0SCqXJIfzL",Sports
959,"A1 cradling technique!

Happy 30th birthday to 2x World Cup winner &amp; mum-to-be @julieertz 🏆👶 https://t.co/GkodL5lGc4",Sports
960,"""It is our responsibility to leverage the power and popularity of our sport to tackle climate change at such a critical moment in our history.""

Learn more about how FIFA is tackling climate change, on #IDSDP.",Sports
961,"👤🔎❓

🤔Can you identify this coach? https://t.co/i1ixK2hs7I",Sports
962,"If at first, you don't succeed...
⚽️🙌❤

https://t.co/RoyW2zs48v",Sports
963,History repeating? 🎟👩🏽⚽️,Sports
964,"🇸🇳 Captaining and coaching Senegal at the #FIFAWorldCup 💪

🏆 Leading the team to their first Africa Cup of Nations title 🙌

@Fsfofficielle legend Aliou Cissé speaks of the importance of good coaching and infrastructure, and the progress being made by African coaches",Sports
965,"""A quality coach educator will produce quality coaches, and quality coaches will produce quality players.""

🇸🇳 @FootballSenegal hosted the latest edition of the FIFA Coach Educators’ Development Programme, following recent courses in Brazil and United States 📈⚽️",Sports
966,"𝑭𝒐𝒐𝒕𝒃𝒂𝒍𝒍 𝒘𝒊𝒕𝒉𝒐𝒖𝒕 𝒇𝒂𝒏𝒔, 𝒊𝒔 𝒏𝒐𝒕𝒉𝒊𝒏𝒈

For the first time in over two years due to the pandemic, 80,000+ fans are back at @BVB. 🔊🔛

https://t.co/YgFmmLo55A",Sports
967,"""This week I had the privilege of being one of 30 female leaders on @UEFA - FIFA Women in Leadership Programme.

""As a young and determined graduate, i'm excited to share my learnings and impact women's football on a greater scale.""

@FarkhundaMuhtaj 🇦🇫 WNT captian https://t.co/7petQZokco",Sports
968,"🚨 𝐎𝐧𝐞 𝐇𝐨𝐮𝐫 𝐭𝐨 𝐆𝐨 🚨

#FIFAWorldCup | #FinalDraw",Sports
969,"#FridayFeeling | #FIFAWorldCup | #FinalDraw 

🏆⌛️🤩 https://t.co/UilDWUkIvg",Sports
970,"2⃣4⃣ hours to go.

All you need to know: https://t.co/JuMb412cOL

#FIFAWorldCup | #FinalDraw 🏆 https://t.co/FDBqlkPjjd",Sports
971,"Brazil 🇧🇷 return to the 🔝, five years after they were last there. 

The March 2022 table is not only a new chapter in rankings history, but it will be used to calculate the seeds for tomorrow's FIFA #WorldCup Qatar 2022 Final Draw.",Sports
972,"The 72nd FIFA Congress will commence in 15mins.

Follow the live stream at https://t.co/mWuFMn1UYy https://t.co/G056d6RWSg",Sports
973,"🗣️ “It’s all about promoting the game and encouraging girls to play and get out and have some fun.” 

⚽️🥅 A lasting football legacy is at the heart of @NZ_Football's Girls and Women’s Month in the build-up to the 2023 #FIFAWWC Down Under 🇦🇺🇳🇿

👉 https://t.co/ySO1ZRgXPt https://t.co/sfY9nFMvc2",Sports
974,"In a big night of #WCQ action, the man who scored the final goal for @equipedefrance in the 2018 Final reminds us what he can do.

Magnifique @KMbappe 👏

https://t.co/EGXfetMKRP",Sports
975,"🏆😍

𝐅𝐈𝐅𝐀 𝐖𝐨𝐫𝐥𝐝 𝐂𝐮𝐩 𝐅𝐢𝐧𝐚𝐥 𝐃𝐫𝐚𝐰

𝐂𝐨𝐦𝐢𝐧𝐠 𝐒𝐨𝐨𝐧... https://t.co/a8DUCcfdI7",Sports
976,"🤔🔍❓

👤 Who is fighting for a ticket to the World Cup today? https://t.co/5THUPvbYCL",Sports
977,"35 participants from around the world kicked off the latest edition of the Women in Football Leadership Programme yesterday.

The one-week intensive workshop provides a learning platform with the aim to educate, empower and create a stronger network for women in football.",Sports
978,"Carnaby Street, the epicentre of London culture.

To celebrate 100 days to #WEURO2022, it was given a makeover with giant women’s table football players. 😍 https://t.co/XqgHawsIjm",Sports
979,"Happy Birthday @BenPavard28 

As we get closer to Friday's #WorldCup Draw, it seems only right to celebrate with this cracker! 🧨

https://t.co/SmPCWS8SW1",Sports
980,"In July 2020, FIFA launched a COVID-19 Relief Plan. USD $1.5 billion was made available. 200+ Member Associations utilised the funding to protect football and footballers. 

The latest episode of Living Football, looks at how FIFA reacted to an unprecedented period in history.",Sports
981,"🇨🇦 Epic celebrations in Toronto as Canada qualify for their first #WorldCup since 1986 🇨🇦

👏 Congratulations @CanadaSoccerEN 👏
https://t.co/2EbCKqCvl6",Sports
982,"When the commentator changes their mind...

""Goallllll, no, no, no....that's a golazzzzo."" 🤣

https://t.co/MkRrgfgBGw",Sports
983,"One of the most iconic 🏟️ in the 🗺️

Today, the Theatre of Dreams will host @ManUtdWomen and fans for the first time ever 😍 https://t.co/7P9trVYMUg",Sports
984,"FIFA Foundation is teaming up with @QF and @GA4Good to deliver a range of football initiatives to empower youth and the community of Qatar beyond the #WorldCup. 

@youridjorkaeff, @Tim_Cahill &amp; @NDJ_Official gave some kids an unforgettable experience in Doha. #FootballforSchools",Sports
985,"“Women play vital roles in making organisations successful. They create a balance that allows us to share ideas and skills to constantly improve together. The programme is a unique platform for female ⚽ executives."" 🗣 @SarBareman. 

35 women start the latest edition tomorrow.",Sports
